100,200,400,800,1000,1200,2000,4000
947586.0,919822.0,534923.0,1084904.0,1330487.0,2652300.0,11047143.0,82119496.0
951468.0,932042.0,620346.0,749056.0,1615470.0,2892794.0,10337371.0,83157985.0
955335.0,944686.0,706075.0,1418638.0,1904143.0,3124192.0,10757579.0,82345490.0
959242.0,956963.0,791568.0,1084336.0,2198403.0,2361244.0,10938261.0,83099596.0
963144.0,969613.0,877621.0,752557.0,1506831.0,2599319.0,11259576.0,82054758.0
967040.0,981976.0,963256.0,1421157.0,1791645.0,2829770.0,10672548.0,82820172.0
970902.0,994174.0,1049621.0,1086774.0,2100715.0,3073477.0,10986912.0,82098628.0
974991.0,1006331.0,135266.0,756000.0,1401990.0,2300169.0,10455923.0,84304956.0
979166.0,18268.0,220948.0,1423327.0,1700227.0,2533782.0,10782560.0,83090018.0
983130.0,30233.0,306277.0,1090544.0,2009749.0,2804278.0,11062146.0,83281170.0
987016.0,42213.0,391445.0,757183.0,1310890.0,3039156.0,10388421.0,84543215.0
990892.0,54065.0,477232.0,1422737.0,1608475.0,2281223.0,10712311.0,83070175.0
994780.0,66111.0,562713.0,1080805.0,1918640.0,2518174.0,11039792.0,82222602.0
998665.0,78038.0,648927.0,750198.0,2216298.0,2759364.0,10340263.0,82913048.0
2627.0,89975.0,734327.0,1418762.0,1504847.0,2996894.0,10659041.0,82274513.0
6497.0,101844.0,819822.0,1084921.0,1803821.0,2238852.0,11165662.0,83769121.0
10386.0,113839.0,905104.0,754143.0,2089567.0,2475419.0,10370778.0,82925153.0
14260.0,125827.0,990341.0,1421872.0,1380613.0,2745757.0,11094742.0,82543616.0
18135.0,137837.0,1075595.0,1088412.0,1667249.0,2999634.0,10399086.0,82850524.0
22113.0,149832.0,160811.0,754285.0,1960236.0,2274430.0,10730748.0,81718290.0
26002.0,161755.0,246529.0,1420608.0,2256495.0,2509113.0,11004099.0,83326291.0
29903.0,173715.0,331707.0,1086183.0,1568374.0,2786289.0,10293781.0,83480886.0
33765.0,185644.0,417790.0,753642.0,1875465.0,3077201.0,10880236.0,82661309.0
37641.0,197565.0,502948.0,1415208.0,2171711.0,2369517.0,11395991.0,83570816.0
41507.0,209537.0,588037.0,1080210.0,1462308.0,2653860.0,10903971.0,82828966.0
45378.0,221521.0,674306.0,745179.0,1765797.0,2940701.0,11361326.0,84236866.0
49245.0,233679.0,760594.0,1411552.0,2082042.0,3222955.0,10679325.0,83879365.0
53136.0,245862.0,846826.0,1081205.0,1391990.0,2504258.0,11102182.0,84928115.0
57040.0,257800.0,932273.0,747742.0,1689462.0,2788463.0,10459169.0,82923205.0
60913.0,269739.0,1017736.0,1411108.0,1989750.0,3089073.0,11266697.0,82200332.0
